substrate_concentration,comp_inhibitor_20000.0_um,comp_inhibitor_90000.0_um,comp_inhibitor_160000.0_um,comp_inhibitor_230000.0_um,comp_inhibitor_300000.0_um
118.02360472094418,1.1383587233723307,0.8705981155843581,0,0,0.3049370981473092
120.02400480096018,0.9143455951817859,0.6487352776603064,0.5633385515314576,0,0.6621009798811264
122.02440488097619,1.6650331430968683,0.7667164497593151,0.7805695091169269,0.4550997419854553,0
124.0248049609922,1.1968658268531784,0.009885822189055538,0.29161232419010064,1.066025020931612,0
126.02520504100819,0.931429054002654,0.009301931264780516,1.1622533045033412,0.6467442538289945,0
128.0256051210242,1.3480446239390007,0,0.17912666262847304,0.3720515424001742,0
130.0260052010402,0.8134690185025322,0.9855137374832545,1.2789330792632212,0,0.494461552256234
132.0264052810562,1.4362060219908743,1.2723863408077167,0,0.38030327986988877,0.12045525917486863
134.0268053610722,1.1040109772088513,0.555968118653387,0.41743120596772926,0,0
136.0272054410882,0.06018884587639861,1.2023706326754395,0,0,0.42983522236465777
138.02760552110422,1.048596228944947,0.5349408078606909,0.05557238757033639,0.9657166464112206,0.31061333085954507
140.0280056011202,2.1005205166362075,1.1249664123670378,0,0.750510580820827,0.47389167292715595
142.02840568113623,1.234574873814934,1.1369314779481297,0.17752374768971213,0.17598859527284105,0.46521654846407623
144.02880576115223,1.0780110536898149,0.47636961495910585,0.1166514515576888,1.4080199532633912,0
146.02920584116822,0.24651946797158675,1.2455667676307403,0.20468555178216824,0.3388323180771184,0.6432294363141392
148.02960592118424,1.1991694934662411,1.0528397302661294,0.503295078601248,0.18784415840356383,0.8039096024126269
150.03000600120023,1.2655093025674882,0.6052207910887812,0.184096618290243,0.8047904560138216,1.593060317873833
152.03040608121623,0.8205465405429838,0.6868482450623438,0.050179287432830566,0.5018988569116924,0.13749101531329744
154.03080616123225,1.6270624158699631,1.2614010018628088,0,0.19724122112771553,0.7783252246490536
156.03120624124824,1.1240648701807072,1.6759201046669894,0.4028686420811725,0,0.6550659511411306
158.03160632126423,1.471343577734169,0.09500025399591672,0.8720985902912115,0,0.1753776204239773
160.03200640128026,1.8457111290381025,0.18801346623511556,0.04687408552201794,0.4369483442064882,0.595894693518247
162.03240648129625,1.993122708367927,1.26593899130955,0.317618345848872,0.0017088114133883003,0
164.03280656131224,1.0694732484100387,0.7698834192934234,0.4795287235240144,1.4320025073080713,0.6769954700202687
166.03320664132826,1.1984221206771095,1.728644108583747,0,0.7314685409181948,0.16980187642556593
168.03360672134426,0.8894477828915581,0.9705802249795071,0.046354799014336145,0,0.8752828443133235
170.03400680136028,1.504034086441242,0.4683002491799483,1.1015018529629899,0.3910169973503496,1.1413357087433633
172.03440688137627,1.8072250006436483,0.47579975970667276,0.35009769007036706,0.4883280589546457,0.5951852120367582
174.03480696139226,0.6779307304556966,0.3326267523695656,0.1960526776570406,0,0.41950347538043253
176.03520704140828,1.3917013541470276,1.9201757029097064,0,0.1556884183383323,0.5640499232725601
178.03560712142428,0.2744387972365434,0.5658727159982004,0,0.5113205304294354,0.36374868290137063
180.03600720144027,1.8402990077538741,1.018532782758399,0.48085111258464797,0.7444307188457762,0
182.0364072814563,2.095372346180659,1.0276942120574923,1.022290678653389,1.3063357437259553,0.15180567653087032
184.03680736147228,1.6099767446443545,1.4607282405674606,0.3497059103527776,0.1675914298874285,0.3645227250749365
186.03720744148828,1.5336812658560504,0.580747656144951,0,0,0.26180912120983585
188.0376075215043,1.6943045924799602,1.0186516134441217,0,0.19888178401569265,1.3049155993290689
190.0380076015203,1.6306075933273754,1.5435710332353012,0,0.44500618763222477,0
192.03840768153628,2.408042556938158,0.8675884031388744,0.6118097224004011,0.8524580628578934,0
194.0388077615523,2.058959704323532,0.031997247295330156,1.1225507562462826,0.9222932123556935,0
196.0392078415683,1.759439051005297,0.8446481679311809,0.8870446093569225,0.22189984924369932,0.5307031099723643
198.03960792158432,1.1549029577959895,0.9718946210670207,0.9988338992932679,0.5677299891513459,0.7141482169239904
200.0400080016003,0.7105139353481735,0.053117169799128505,0.07479548524559426,0,0
202.0404080816163,1.5370523213691616,0.099786718482482,0.5554398767181958,0.5500943590053109,0
204.04080816163233,2.8046515199679094,0.31884279940928617,0.26470135898254843,0.9414257414005404,0.642796582515651
206.04120824164832,2.442383545818597,0.8034808965535224,0.8532258084106064,0.6201489496558477,0
208.0416083216643,1.7602894688739943,0.5359854309903018,0.11600499771436262,0.006499996406573172,0
210.04200840168033,2.518748043774276,0.6605078518304309,1.2016851229943784,0,1.2724068844878622
212.04240848169633,1.813211751389887,1.5177422432160788,0.4121228442094114,0.3226647350811981,0.23895555753977668
214.04280856171232,1.792348968978671,0.7577571508093905,0.4835069422105162,1.2084888773273277,0.8706735972783868
216.04320864172834,1.286570197452984,0,0.49545346424525094,0.36371306985861934,0
218.04360872174433,1.9661501456086987,1.1036472988876096,1.3755234709342892,0.5798109820511946,0.8491760331491662
220.04400880176036,1.808096563207304,1.394088600364947,1.0991883282823436,0.5647175829852314,0
222.04440888177635,1.8734274182005277,0.7552939125211421,0,0,0.9756884906165053
224.04480896179234,0.461272388912612,0.9721077110535242,0.9776118859264872,0.10107774154365357,0.7848936064515291
226.04520904180836,1.6197873784686976,0,0.13113070040291674,0.49271482086610396,0.40329068588962136
228.04560912182436,2.0460482043986574,1.1544949301249754,0.5342792657117074,0.4321200266646383,1.0093412873673797
230.04600920184035,2.124549512627307,1.4156547268865736,1.070552560085481,1.0872484899066062,0
232.04640928185637,2.462302614559847,0.02081354876929964,0.3196414272049085,0,0.38590802424612075
234.04680936187236,2.096859631271025,0.23219931463024968,0.5570521159368697,0.5728179228292763,0
236.04720944188836,1.7432464658160782,0.995044216904312,1.2681127385088087,0.5122323799429146,0
238.04760952190438,2.3870949500443297,1.2386002566441288,1.1966829684018825,0.6729047092011711,0.6358012174082612
240.04800960192037,2.9994560171615934,0.14501536688860606,0.08755279069412303,0.6966319620152778,0.10935610216978739
242.04840968193636,2.250518665908765,1.1388408394711904,1.062961440614385,0,1.1195718298840114
244.04880976195238,1.9579808264654748,1.0725623665457482,0,0.2529152090572173,0.18426785899946918
246.04920984196838,2.318341245819746,0.9584130868622228,0.27972547449969376,0.8504127991784491,0.20278856213960866
248.0496099219844,1.4392393475262812,1.3640672729867929,0.5439438963666503,0,0
250.0500100020004,2.2363393783554093,0.7080653230406323,0.7761568195515545,0.8000642264223146,0.3559953003023133
252.05041008201638,2.451761123433716,0.3747850213613291,0.8325537080562346,0.7146773490828296,0.5125666767992725
254.0508101620324,2.042861078730126,1.105299916195266,1.4486775991604508,0.3124213871038054,0.6662550647974943
256.0512102420484,2.108097553189036,0.18179008353499582,0.8344159836503456,0.5176121742834224,0.3437863601349016
258.0516103220644,2.904603914274472,1.0801891698058186,1.246549812702308,1.3837654951805616,0.85926002786633
260.0520104020804,2.4903393190032714,0.780987461516491,0.6609451052924674,0.06771809033378312,0.6305542784708041
262.05241048209643,2.173152413693326,0.26219929313749346,0,0.20389232794709722,0
264.0528105621124,2.170641590799869,1.2264039220885765,0.5942091795837683,0.5157343380350949,0.07885735715456077
266.0532106421284,2.5195327562877448,1.4499692139457572,0.03666760546092318,0.8811953918873898,0
268.0536107221444,2.0117140894641827,0.405606722099384,0.6513364187358422,0,0.11629881111094315
270.0540108021604,2.4206399529904887,0.9941846926557405,1.4405153028573197,1.2348139668617044,0.3004505071268272
272.0544108821764,2.0826424917955255,0.8553590009708937,0.07880692375312659,0.43026190904643064,0.26606528866487966
274.05481096219245,1.861677087315737,0.5788530240586218,0.8203467378986675,0.894106289984121,1.0871649848703284
276.05521104220844,1.6478710958070368,1.1265684029864607,1.0804834617010295,1.2954540338224039,0
278.05561112222443,2.05149666489065,1.5934819325618128,0.9582640639070278,0.8947520585420026,0.02192988674490426
280.0560112022404,1.4625112214096303,1.472593837034389,0.5451611447590257,1.5662434820450282,0.7518656832219134
282.0564112822564,1.9315405062886843,0.4858685673076718,1.1367572304050395,0,0.27411902643392505
284.05681136227247,2.673050030663824,0,0.9486609619858901,1.2212361313739186,0
286.05721144228846,1.6262424577352785,2.193158087737894,0.6950731660378443,1.676595443422823,0
288.05761152230446,1.6219767902666087,1.1823176326807783,0,1.4792419016214469,0.9504600093176455
290.05801160232045,3.043808249485086,0.6170773705660841,0.10063581773067554,1.3014127816744003,0.9649701890161291
292.05841168233644,2.8352271022092688,0.6704923614685399,0.6978297312757168,0.35418711249723533,0.6386234138803178
294.05881176235243,3.1287710032258045,1.5449290573982681,1.0100045665661586,1.1157283192530403,0.4869742656485004
296.0592118423685,1.7133758685399023,1.5278525787993558,1.0981711132969962,0,0.3000977194942732
298.0596119223845,2.2570456038530207,0.8234788261456238,0.13839301068148724,0.8278346643591983,0.2146702221205217
300.06001200240047,1.5813075830537078,0.1761531671614226,0.8120809810473618,0.6342918297660034,0
302.06041208241646,1.7176249162817212,1.4501542117176893,0.8139752162800998,0.8947652003443762,0.5512430417709303
304.06081216243246,1.9016600524037233,1.3234937252736345,0.5953707049967267,0.040946900763742744,0.837070943318437
306.06121224244845,2.435645979948667,0.9602370689879793,0.8313439566858049,0,0.3464408409688049
308.0616123224645,2.1839235231719347,1.3573556357897054,0,1.4418197921142293,0
310.0620124024805,2.4793064645075953,1.0077091767619155,0.9007770703643289,0.27229469597705425,0
312.0624124824965,1.791583043488243,1.3729778039442382,0.772559750667084,1.2185621866930838,1.0151493756176442
314.0628125625125,3.111562047395573,1.5608448485294975,0.5957165743500398,1.172936785103289,1.7676220843322619
316.06321264252847,2.879512445362245,0.671695176714029,1.2727967984742845,1.3367927881027968,0.17825976665374443
318.0636127225445,2.7945623679435863,0.9656901990049703,0.5741916970974359,0.5219463531348578,1.107657420148724
320.0640128025605,2.013780129770152,0.6160889574694288,1.5409023086530784,1.2915820927617545,0.25486882857695015
322.0644128825765,2.1430253305875815,1.2956026929949171,0.2747608583519,0.2626560767226973,0
324.0648129625925,3.153103839802508,1.3752867569147422,0.21782491017820138,1.3223396555527587,0
326.0652130426085,1.9058277921017859,1.3481143406992881,0.28188096698037846,1.3520627449117533,1.6036463892978456
328.0656131226245,2.8112575905753605,0.676028890312165,0.30696210843095423,0,0.6854715882668447
330.06601320264053,2.892785261256568,1.1030465003344028,1.8266370451723424,0.42023000776367936,0.43594621664316785
332.0664132826565,1.6850158993934343,1.253929516729645,1.3038195564772685,1.3746148544300625,0.6424957116214534
334.0668133626725,2.7520330296790334,1.6873775853422703,1.5745279462157744,0.303638589317771,0.14847421240049113
336.0672134426885,2.7042838553338933,0.7178958085155895,1.219717921708077,1.091482435574042,1.1933866333074903
338.0676135227045,2.025245636733695,1.219691077845281,1.552640658383666,0.5971580841964952,0.4836092430673485
340.06801360272055,3.0979824809526355,1.0796732194077152,0.6851896018050527,1.131208157717686,0.8149755320408929
342.06841368273655,2.9547044101300504,1.1856706670456376,1.6759464263843027,0.42248239556722234,0
344.06881376275254,3.3261851351879437,1.0146195540240388,0.5151898735781505,1.129047412702488,0.5464845111583826
346.06921384276853,2.416196566966073,0.7517781810547319,1.1308615776571744,1.1157228908332586,0.4079423862985522
348.0696139227845,1.9446822635561363,1.219354204505175,1.0911009681508768,0.2465817300057574,0
350.0700140028005,2.6547541936904446,1.868004957237873,1.0004130983510098,0.7847885759382065,0.6034871383296629
352.07041408281657,2.956058362320909,1.462583043862164,0.883417301631335,1.1636341321640236,0.09231657194628162
354.07081416283256,2.338915593531421,1.6086166163706261,0.095611209873256,0.5653938268794462,0.6296445122203392
356.07121424284855,2.031859854891774,1.981412780385448,0.2056666688248462,1.3133939465347646,0.21934382883475267
358.07161432286455,2.9264935010790585,1.7677389039591285,0.7969649297718308,0.8419491428515389,0.6960321908129872
360.07201440288054,2.7492597027858547,1.1105134704069426,0.8805014664988778,0.6110010311432528,1.4967457994511328
362.0724144828966,2.810355870984628,0.7547400491819145,0.4241914953562326,0.5163025821305061,0.3834885863945304
364.0728145629126,2.843131890889147,0.4519680732534629,1.2328346253104785,0.1785689769182242,0.3038760383654897
366.0732146429286,2.8843601174753135,1.0711465774178106,0.12313393689446506,0,0.29671498517474804
368.07361472294457,3.004363003889871,2.1708895297231896,0.4358449748637219,0,0.07966656055638494
370.07401480296056,2.975649843566872,1.4403011303993545,0.25780192513317557,0.43672913493932375,0.2980079975785776
372.07441488297655,2.822595042271688,1.1853337884647808,1.1324447269047504,0.22090737039246755,0.4905944858410454
374.0748149629926,3.9512751159875337,1.0094904877099729,0.8803958770947458,0.9986854021132714,0.5314055083156511
376.0752150430086,2.270976752047225,1.4800616894595586,0.6277823929946036,0.7448956358858752,0.6077291820641811
378.0756151230246,2.3618838017210537,1.2372286390362421,1.1257751007933727,0.5780397455135152,1.1230991495054323
380.0760152030406,3.086793022286596,1.3428177739359104,0.16667267378005746,0.8876850365580699,0.4122873087306834
382.0764152830566,3.024383347565908,1.5475823902217334,2.1913454016789635,0.8306809483398475,0
384.07681536307257,2.7449633478581514,0.7973126371912916,0.5157823171704919,0.43368167092435733,1.0126556065530854
386.0772154430886,2.7994032437237326,1.635995608125184,0.6864708557150649,0.7705309070678529,0.13632151341781112
388.0776155231046,3.044841756877338,0.20594137196001006,0.3820167229714131,0.3932402467116118,0.05548914201924948
390.0780156031206,2.660313475031335,2.054971536534966,1.4396633827018435,1.3476115068728083,1.0549995273927002
392.0784156831366,3.199396073078166,1.7014366559495264,0.4558032566272798,0,1.2339486200181808
394.0788157631526,2.3436607184906073,1.4465339770280767,0.9216142759675661,0.8837629706655663,0.5704877248527258
396.07921584316864,3.584841964891725,1.4662655544650738,0.8009986815690842,1.0795816846186237,1.0281631198814727
398.07961592318463,3.4773118980178337,1.1589085891714221,0.6233574916426174,1.3437382897303425,0.9396167544774319
400.0800160032006,2.475013726451922,1.9714565503377064,1.2709594007917304,0.42453905468893255,0.15924315316220972
402.0804160832166,3.2532367438507768,0.3539582668129728,0.6723066338435734,0.1983528916256636,0.8754348893615289
404.0808161632326,2.610475790319711,2.1043076771321654,1.5122464723818339,1.0137926388787033,1.0534500071814972
406.0812162432486,1.9916672987374557,1.088699157911977,0.994173291332408,0.8502974812047517,0.9613262521816333
408.08161632326465,3.852945217762595,1.4180050498508547,0.1363228472414526,0,1.8486072252289178
410.08201640328065,3.3461775373238027,1.844877494321822,0.8295151940947162,1.135237112137977,0.4400973146609771
412.08241648329664,3.204422275171398,1.062842393016178,1.3880214914259879,0.7640646224441916,1.2308283952314627
414.08281656331263,2.9014506512105864,1.662133952646824,1.2605522889359106,1.1428558485358846,0.565736349180011
416.0832166433286,3.4516976430651316,1.2591127322549935,0.7059241838475108,0.6318758951399186,1.0038807938749956
418.0836167233447,3.6290567029165883,0.4336869059386148,0.9372842187493032,0.6592609844527473,0.23565716075547555
420.08401680336067,3.006996872987676,2.317075287051425,1.1016840447355567,0.3116689745268426,0.3280057490883318
422.08441688337666,3.2949921306302556,2.027945674996289,0.7671450766147516,0.6175225999051787,1.1987470479669342
424.08481696339265,3.775122721482716,0.7340479377610606,0.3647051938998981,0.29267539413556887,0.8622254535948523
426.08521704340865,3.86237524943931,1.0208937749523561,1.3115374691571602,0.7698183101542855,0.05017219917083737
428.08561712342464,2.814325388022764,2.140538365600602,1.153256567751708,0.37330559019503406,1.580751464057922
430.0860172034407,3.577491475647638,1.493295662051803,0.809172044374412,0.5641013942520361,0.35748034364367126
432.0864172834567,3.305593743757996,2.6953034210337115,0.6516067211516177,1.3651825024488287,0
434.0868173634727,3.3550873329952964,0.8637675743366154,0.36139228231067644,0,0
436.08721744348867,2.683213320804886,1.0637102229973459,1.1954540015206023,0.954140651809646,0.25432647947039366
438.08761752350466,3.5453691307356454,2.0290911527697246,1.1086686376988617,0,0
440.0880176035207,2.925788680424396,2.3090469094699886,0.7544083011388547,1.263849728406539,1.249578998395986
442.0884176835367,2.7228894809765705,1.6048109034079898,1.4629651589353103,0.7277772452940091,1.396505471703687
444.0888177635527,2.9426016944259197,1.520885882717251,1.1863612009292908,0.3876871708077572,0.46988789100065
446.0892178435687,3.825245567357436,1.1976025494899205,1.0233277145507722,1.105167197627042,0.8619535541225268
448.0896179235847,3.481761521657105,1.4102768841766378,1.7663511867273471,0,1.0745581998528695
450.0900180036007,3.4013403474481945,1.724470858722471,0.6429244648090151,1.128610880680086,1.5113506657617566
452.0904180836167,3.2143641388133295,0.958564274738709,0.49171511332860107,0.33081069200080365,0.9239764461746087
454.0908181636327,2.7646278912644604,2.1878670364458195,1.3449702108637194,1.0635130121587923,1.0762259494566622
456.0912182436487,4.140177059343474,1.730021590919377,0,1.5354190553787035,0.5925315836288921
458.0916183236647,3.3896030954362892,1.9545140044418745,1.2757269524499648,0.6386090225339096,1.0595795313782592
460.0920184036807,3.9682158635563027,1.7176320370439728,2.096489926756405,1.3792252589654197,0.7788027015044824
462.09241848369675,3.0319947635576963,1.898534643294824,0.7868528851641408,1.3455014445648454,0.5255814048235694
464.09281856371274,2.705366504984637,0.502778183700102,0.5480884964241143,1.3091158332138328,0.7122826086670847
466.09321864372873,2.699714999400286,2.289352813247322,1.8404374015077325,0.6367846865494977,1.2457518883779855
468.0936187237447,3.3684746549501834,1.5365441824707897,1.5763760735921113,0.7593526432465815,0.4540110697024954
470.0940188037607,4.120241190730229,1.0311465449304684,0,0.8602853646551067,1.06769741814871
472.0944188837767,3.2485701488389496,1.3086527936325207,0.29399726088747635,1.5860784304968432,1.311081465972388
474.09481896379276,3.76119512224555,1.9493078184990547,1.2451115654151175,0.3388654549522853,0
476.09521904380875,3.4940003400588773,1.5629724174762414,1.6520523833484977,0.4041268584526083,1.4227224117494335
478.09561912382475,2.9955708514281056,1.672536912528349,1.381822148621701,1.3507898082089738,0
480.09601920384074,4.204996198398184,2.304194781304068,1.0906475974571046,1.0844112160672512,0
482.09641928385673,2.811110531912598,1.1083753659092153,1.1570344825833292,0.8201856677421976,0.7466163185335248
484.0968193638727,2.977550251265011,1.8488293040339576,1.572359598431084,0.8603097348829577,0.6028755200728202
486.0972194438888,2.8845208833409233,3.1596360433395305,2.465833886613499,1.2220736035160917,0.670462468269172
488.09761952390477,4.140807423965555,1.3631350666225008,1.909348599116662,0.4285719257055129,0.02036232046132469
490.09801960392076,2.9513484640964283,1.557561058100538,1.1185120978261505,0.9445031515029809,0.9492333654920753
492.09841968393675,3.1191018674647504,1.5851144036003357,0.4831471002948685,0.8249960329163164,0.7159666153858777
494.09881976395275,2.9284195259922896,2.132112266611625,0.9572159700849057,0.7158317252602262,0
496.0992198439688,3.5024616035155884,1.7566768227664142,1.7243051831772656,1.4814304513557248,0.9775120563424047
498.0996199239848,3.497061170784216,1.745145822995511,0.8441395280965821,1.3907284240375462,0.9531418962065663
500.1000200040008,3.4115429225248457,1.2196725901822743,0,0.2825448496763162,0.7252641144452839
502.1004200840168,2.991134917813413,1.5986609211676504,0.33977556541232345,0.4058737963296975,0.6621014363500272
504.10082016403277,3.440313200311846,1.4000628688510612,0.9683342539880277,0.35324963116799635,0.7921889606316687
506.10122024404876,2.7935492444068526,1.8566109904876447,1.886820920877985,0.588391256833787,0
508.1016203240648,3.468347497096547,1.7872767714079398,1.5089104939134896,0.8792864940876792,0
510.1020204040808,4.5150531438713415,2.3943983296074864,0.8149473177582203,1.0028872917557057,0.7771300305822701
512.1024204840968,3.263673639082319,1.835251614883203,1.2577667929059075,0.7625450365418908,0.580782277969291
514.1028205641128,4.396866011902532,2.145593888774899,1.384804068147636,0.4738782584469922,0.7260331245560532
516.1032206441288,3.864787094155071,1.3639912788063775,1.325299410120109,0.765057168860542,1.43811008195945
518.1036207241448,3.192813644611913,1.614706046383976,1.1523669602890672,1.058776910594122,0.9191357038084599
520.1040208041608,3.834468917359952,1.7162927027346575,1.9381644900412427,0,0.32606165831290107
522.1044208841768,3.164113298428241,1.6051323267202606,0.713639368909758,1.0095735903321597,0
524.1048209641929,3.589657768628132,1.308661765494473,1.5902328508355503,0.7558744827193197,0.043653139684957765
526.1052210442089,2.0759221378596164,1.521094647968773,0.7435717334066787,0.3344129514559854,0.19676851525884254
528.1056211242249,2.5483903581451974,2.0897398581210656,1.3484587432603572,1.4362297765822962,0.7941981472068196
530.1060212042408,2.485737947324946,2.007437546158667,1.6765241044828803,1.0029758161069025,0.03986293734357926
532.1064212842568,3.2396841191117645,2.279528560133364,1.7112501038098586,0.9293566638025542,0.8515459004016396
534.1068213642728,2.9797035389743742,2.8202212590393403,0.8093425829575682,1.7168653746576825,0.34709610408863717
536.1072214442888,3.243665452599959,2.1098977967157366,1.4221329914785148,0.7335290655063127,0.84333339124868
538.1076215243048,3.855879813182173,1.2046716633744454,0.987015253606287,0.49160245687759674,1.0343503475457263
540.1080216043208,2.522762010863042,1.1573931488421538,0.9334558643164297,0.6364288766722461,0.9817092027688835
542.1084216843368,3.729213358615012,1.0051828145536565,1.666910366392477,0.6002478187972866,0.18227068131012092
544.1088217643528,3.6728486233784126,2.832620583520547,1.3462290054037833,0.6755012810294541,0.8239935712820857
546.1092218443689,2.5460460516938577,2.410773746774966,1.530355920018938,0,0.6427734000864156
548.1096219243849,3.7427957677964168,2.1121474374963523,1.3852319138769016,0,0.8593888829531091
550.1100220044009,3.959853251717713,2.4528588125690525,1.2089569553861401,0.5624266024736873,0.030628803871529886
552.1104220844169,4.15964041362271,2.4557491090629844,0.4531702133363289,0,1.1386466473283923
554.1108221644329,4.129227494235695,1.796812472566729,1.8751106344497337,2.1765188913592537,0.3509062225646781
556.1112222444489,3.155788717034497,1.9974115654845324,0.42912969041651583,0.7024059475266251,1.2856196146097667
558.1116223244649,3.9333232021401963,2.2812189156637395,2.2363251882962705,0.3554208190374286,1.1998996472178522
560.1120224044809,3.220465765514556,1.803411430430753,1.003554062733713,1.4085749700990113,0.5289297948828624
562.1124224844968,2.9784907347589873,2.241003312288897,1.404270773937055,0.6244918571207997,1.5721422754046421
564.1128225645128,3.898531704796009,2.0522771342810473,0.5525344382134109,0.8532143456088579,0.8861841234519195
566.1132226445288,4.211543451322998,2.1165891238522847,1.0221920000527611,1.2265440383331,0
568.1136227245449,4.077168821166665,1.239395632681059,0.7665987262026411,0.47955353582390786,1.3390227640429184
570.1140228045609,4.396566308993166,1.4420946829777048,1.2653659030359543,1.095772604184877,0.2103404657840996
572.1144228845769,4.014065975352843,2.2271431603796934,0.8388489057043296,0.33115402510410663,0.534755578079966
574.1148229645929,4.617149232278436,0.8220501652765859,1.394248054719529,1.1356511311071698,0.2715692785911522
576.1152230446089,3.880806765995833,1.944232986684684,1.1555070248802477,1.9061780807598687,0.9461696398524656
578.1156231246249,3.53668682827501,2.6173143491466764,1.4600296648523046,0.9547029376034012,1.0800528538761367
580.1160232046409,3.8162999952676326,2.326186826376617,1.952078766438389,1.6072284597359248,1.282046070928087
