substrate_range,enzyme_dil_1/100_um,enzyme_dil_1/255_um,enzyme_dil_1/411_um,enzyme_dil_1/566_um,enzyme_dil_1/722_um,enzyme_dil_1/877_um,enzyme_dil_1/1033_um,enzyme_dil_1/1188_um,enzyme_dil_1/1344_um,enzyme_dil_1/1500_um
78.01560312062412,2.957629981419957,1.8826453326575554,1.327262703794377,1.131609725384426,0.5798111356937741,0,1.333297628653475,0.06657258042634212,0,0.3559453385935177
80.01600320064013,3.188652346302049,1.5503630050018482,0.531212737031383,1.763674308964984,0.6778183414155889,0.07733507619236302,0,0,1.8335439012951524,0
82.01640328065612,2.7602660088206994,1.508668088522022,0,0.055417290334093594,0.40018383438056293,0.3562041002588797,0.28525557015452785,0.9478770872405023,0.15677445756669278,0
84.01680336067213,3.2397486367809294,1.327296753912245,1.1864565063842614,0,0.09584348295659356,0,0.7726940900761017,0,0,0.1981796214776615
86.01720344068814,4.672940126195196,1.4928514143423526,0.20275783151114124,0.9656822831650432,0.08692482519211603,0.686792194061141,0,0.2876798959213802,0,0
88.01760352070414,3.864947682837105,1.7312556166653044,0.367320441575408,0.6211064091608673,0.8408019312051859,1.2296360316122281,0,1.1274227544989195,0,0.12459943785746962
90.01800360072014,3.5479766593036066,1.863285339650339,1.22596970002394,1.1359671109769738,0.10375841105732858,0.5776665394508067,0.7363452240462179,0.6413248400290814,0.1971491206324924,0.08980080449980823
92.01840368073614,3.332145337413866,1.2199141335031212,0.05900763837682832,0,0.4578799181203984,0,0.7493271765599572,0.5516778870346286,0.8190393112862704,0
94.01880376075215,3.531712922860795,0.9113850188068938,0.03475341019539069,0.7032867133522294,0.27412791168609624,0.9411130991275956,0.2558121055599805,0.1548963202367601,0.038180167794501646,0.14405590672312113
96.01920384076814,3.8674775487141706,0.7314229768115079,0.6689726240507085,0.8601887844647793,0.7996705609668607,0.41876815213634366,0.8521020982699672,0.5364790947061772,0.8825787125036155,0.2954115411230768
98.01960392078415,2.806321136167165,2.1274379025730714,0.4466468903435459,0.6922337944471787,1.2997686372286523,0.9019397025840483,0.5678250806243577,0.3102655512430265,0.8715807886091266,0.47146098202383424
100.02000400080016,3.0688270478579565,1.8624362359268993,1.080880254258387,0.4886559974281628,1.3468695456619981,0.5104531853036638,0,0.17760321089332898,0.04179814798463222,1.2717377678090245
102.02040408081616,3.4494133184547353,2.915009167147941,0.6174809967443606,0.621743963686208,0.90947163451532,1.249432531292755,0.26725548241365626,0.3998678102941701,0.25778823283271723,0.8896963395062596
104.02080416083216,4.25797775888626,1.3613244187191536,0.7873374300591793,0.26567196063386456,0.3914612335077472,0.5022865413009909,0.3803920095398762,0.30138878002326625,0,0.6144154591115134
106.02120424084816,4.350051974360826,1.4899822601016908,1.1663232460487662,1.3306269394521264,0.546383812190836,0.21849439366117096,1.4173161567966701,0.6470573283239263,0.4684039773998555,0.7841427078513816
108.02160432086417,4.4778984036597205,1.7391132308818607,1.7048985130872105,1.2609292957465494,0.6449556203067416,1.097654783672248,0,0.9893531926084073,0.8130090503969176,0.9840884266490741
110.02200440088018,3.817633869854067,1.1965501581577258,0.5622368509957376,0.33791315923163034,1.128025346561445,0.6861924777658246,0,0.3905846479004769,1.2555752305654748,0.5020215606814065
112.02240448089617,5.103423306895959,0.6886548580524632,0.5633833740268401,0.026534328979520017,0.5898983329791353,0.12013590018792486,0.6490901338724044,1.0057166728689215,0.04305139544511166,0.6535538900415923
114.02280456091218,4.0706187017624815,2.492836623715511,0.5933884629833361,0.521886257294899,0,0.36165687784349465,1.0705271837961523,0,0,0
116.02320464092818,4.941945805750585,1.8443244959464264,1.2962524662272457,1.1095192848903985,0.9995911778193461,0.23856887732065796,0.8390651601065828,0.8442058637023934,0.3328055084107661,0.2677552415979553
118.02360472094418,3.8792420172402418,1.034659256527807,2.014629410267294,0.27810375964886835,0.5211010499228058,0.9636953445599333,0.3281597352793556,0,0.7805236316628501,0
120.02400480096018,5.584141966353817,2.2122997065579457,0.18458700749330526,0.7392919758787397,0.9384452685329875,1.11194078247844,0,0.5234488201624348,0.722283657949305,0.6048143180990593
122.02440488097619,4.404622534620498,2.4040998008350285,0.593380899622619,1.223003800136197,1.6957565383314874,0.501253657210133,0.549540850781258,0,1.1303736831344973,0.40168021001172916
124.0248049609922,4.785900832046448,1.6652214674492274,1.3409090815911553,0.9930394884471495,0.6807771989276761,0.0043547150223811615,0.8951271708096761,0.6941443267096249,0,0.21457759359667836
126.02520504100819,4.165924976798712,2.2354409230209966,1.6047493053971957,0.39792991763780494,0.21477099920477444,0.3048254792592139,0.8104903384823626,0,0.4735079849036912,0
128.0256051210242,4.787429049178592,1.9577825419017258,1.1661685813390175,0.4617231709512752,1.9595068619202314,1.1637994842332686,0.6213298828956295,0.7416721424068939,0,0.9178964304539858
130.0260052010402,4.845291657049226,2.3592529764359305,0.9522114715799581,1.641763892443783,0.13340254548297392,1.0324469475025921,0.5470741262618407,0.2744741247891898,1.1668849171949636,1.4280976830027572
132.0264052810562,5.443619942388771,1.8456878526551805,0.3124533835998211,1.0511616325317534,0.7282957037170217,0.9935464857136853,1.0152257003072653,0.7293049618802834,0.3630908099595845,0.051376735771564985
134.0268053610722,5.064868114327692,2.700470027567908,1.7194838328246191,0.9485737284825139,1.349281454397695,0.8073558741743231,0,1.2530010627108201,0,0.2238309000769657
136.0272054410882,5.129144123001081,1.4563827021234426,0.9409238955654009,0.43813383879333523,0.8655934293790783,1.002006908911834,0,1.5119660179804066,0.6527141483179479,0.13253317248419427
138.02760552110422,4.511815682106769,1.3504126821015674,1.5356172593592285,1.1764601436840074,0.40973080212920027,0.4123461469485884,0.9267039873222718,0,1.1416384319966393,0.08838999112639268
140.0280056011202,4.808292047583594,2.1779758344991014,0.7579825437518982,1.4565672441300186,2.0971674988331843,0,0.3829147477735176,0.1152636349785825,0,0.9410939052408482
142.02840568113623,5.725901305050321,1.863302181112992,1.3499910611805157,0.3700184874199103,1.2310656783758072,0.6360870389814766,1.1685796524525225,1.0279867941567484,0,0.6742599216583197
144.02880576115223,5.488713533868417,1.3895497280024838,1.6433789676326698,0.6849792031404263,0.9347373242558565,0.7936138097865831,1.5268067777669798,0.4258948919443278,0.25148228368021386,0.13052019953403693
146.02920584116822,5.708265763026888,1.1906446861412538,1.9687760493531035,1.12577424793635,0.5246982963077571,0.5632115689815064,0,0,0,0.30407573348440076
148.02960592118424,5.747646897694208,2.1165412889123862,1.3205852759336505,0.4318228282833263,0.3959398476140938,0.7084042601964093,0.6873405418485967,0.03991632447461496,0,0
150.03000600120023,6.581411973352555,2.004489923940317,0.5149119046289417,0.2949993788967724,0.9642617817851828,1.56531218233558,0,0.08821456900975716,0.16722925447536277,0.1960803850484245
152.03040608121623,4.992067654975778,1.9426777880499333,0.8687836221158058,1.5152969721417313,1.2971995534093657,1.0462562388598833,0.8372719795172046,1.2281516416522433,0.5155852134344809,0
154.03080616123225,5.5177846123662615,2.054414246529019,1.0832450407233296,1.8702276425146875,0,0.5382429418214969,1.2823345081728539,0.3931817854039991,0,1.0545304626218082
156.03120624124824,6.429498871312072,3.569099989736553,1.1514276927434235,0,1.7948684232587233,0.8109042575780687,1.477715346467189,1.0829450014153872,0.21662019866917556,0
158.03160632126423,5.713349944167481,3.157318756921527,1.2219432952094162,0.8107824271934655,0.8737682214179657,0.1826756430380439,0.471054931008355,0.25226547087839146,0.7744437174763029,0.5411634959224749
160.03200640128026,6.105991954062052,2.6623529274178073,1.198824485249061,1.2307820642137672,0,1.5383623399842854,0,1.1408569983151113,0.46710622015424474,0.2957196467548493
162.03240648129625,5.758224841409812,2.83144301102766,1.25886945786677,0.9032419333763542,0.2959684660795703,2.2820336086562634,0.7371518982218455,0,0.7311381979359215,0
164.03280656131224,5.6243817695892675,2.904727080165722,2.262171182236187,0.8451577332978276,0.6004855500363395,0.8187503197411137,0.43675152925241556,0.6188500220211405,0.45296153386367416,0.14728854004639239
166.03320664132826,5.505539362583793,2.13954130058578,2.3531227414284124,0.7304053454469319,0.7829365452625519,0.8889920282782051,0.31971753243475126,0.5217624159238762,0.6124275384651798,0.6411606995328551
168.03360672134426,5.8239964658473955,2.5185484278285473,1.3104254771779156,1.9192431326737986,0.8533876083049691,0.8441359137695236,0.6745412961848075,0.7508639609289111,0.05798612211243398,0.20926729691171178
170.03400680136028,5.117760880342046,1.592096271226905,0.8502581738249476,0.6147540419735449,0.8328566455939471,1.4916801359400853,0.8505818145620234,0.7663813704558314,0,0.3141291546283673
172.03440688137627,6.02714455131616,2.6496429349435093,1.1605635043987523,1.5596165415352485,1.2486540490936924,0.820950932005277,0.7495499372259243,0.46944522466789357,0.2624288428101395,0.4758198540930145
174.03480696139226,6.560573589228127,1.7848061222333294,1.7958710899876364,1.4203646655879996,0.7973123757987899,0.25881055096060673,0.8409621352660017,0.6385220140499211,0.7654741629913819,1.5340794098916315
176.03520704140828,5.331845157888416,2.3664219708619036,0.6262496960358404,0.8944019131485919,1.0184232847396377,0.24295617761425697,0.7773938830134205,0.5342173964697561,0,0.14661474857888634
178.03560712142428,5.059617012409463,2.7969427638908715,1.064403175102401,0.6152064317272299,0.025115194472388525,1.2683491660391337,0.7261663253724471,0.0031692306342974152,0,0.04569275011353485
180.03600720144027,6.8112467898153914,3.423153923094794,0.6219173289496379,0.8473689380274421,0.49668613459323957,1.1672354050899734,0.30836110719847737,0.0385411031485306,1.1673063985865078,0.5667416751580485
182.0364072814563,6.4438336266165,2.0286375048446854,0.9031565086324871,0.9249709373394184,1.496402147898908,0.8918178320635448,1.1188338839632352,0.8855677697694644,0.19792750352749916,0.3107986332932212
184.03680736147228,6.558091773246568,2.4390206674896384,1.2514254863978829,0.6443420963267337,1.1745627458273997,0.36337865398550234,0.7732401987002863,0.8195157874329551,0,0
186.03720744148828,5.818339322594445,1.988651261455065,1.2982590016146622,0.906161572217155,0.560573287140104,0.32808708809903614,0.42984377996490347,0.29415823826693194,0.3186786336095331,0.30540032679158013
188.0376075215043,6.835038158709655,3.157104180729089,1.068108889034314,0.8843871269063472,0.5635545969994263,0.7053408091550452,0.5467348994105626,0.7136810672354447,0.5125371376110942,0.7572993098493604
190.0380076015203,6.1770553578040985,2.808889831140677,1.5575305106173745,0.7822797967063702,0.5506580776253203,0.691338782676068,0.8211221411748701,1.0625356681002374,0.659372234916964,0
192.03840768153628,6.047321058741371,2.3315779389297155,1.646118300123994,0.6499744527684723,0.6324526559624568,0.44739261804818714,0.7774747849823941,0.7540784297731457,0.8788913347603046,0.18506681421547055
194.0388077615523,6.558593623177949,2.4956910927173133,1.2701139449032604,1.271617756274439,1.5311540622467474,0.8916062410217513,1.2157511155424294,0.7991388727822853,0,1.0452112392700432
196.0392078415683,6.976361497774106,2.737733271954948,1.609783444098098,0.5780730615014964,0.4137711111122775,1.0422840065282,0.5571106334877367,0,0,0.9740955909753537
198.03960792158432,6.499856921133698,1.3053209579610183,1.1639281385825615,1.4792572439607228,2.5318163336775195,0.5904483679760375,0.22174226828457055,0.19762461024856964,0.18436532802732758,0.24140137184319937
200.0400080016003,7.357484073610194,1.8859348975914054,1.9539946417930814,1.681565904173783,1.1898503106967802,1.0533460439430242,1.0911572140316428,0.5068305377373368,0.8512675348921815,0.9412405821286586
202.0404080816163,6.690893057885562,2.487169491942565,2.0068198747183885,1.1171327156025923,0.015686227616136472,1.5884787467344257,0.3696994861615403,0.02173704876223348,0,0
204.04080816163233,6.6611513567081815,2.4765547354451924,2.4039291421219238,0.7731020929599968,0.24134781231211178,0.632359991218232,0.11290107532659044,0.49364406492838875,0.41380195984762547,0.3819893051422058
206.04120824164832,8.193996382209876,1.8738112098848778,1.1681680067618254,1.477539915803874,1.6334836712665823,0.6652230415373386,0.35237246976054976,1.0066438786374285,1.4793027638861702,0.15306936247762698
208.0416083216643,7.9728929478640245,3.16667930853599,1.948757127733454,1.6782078883919254,1.5671540183402408,1.4026784076717602,0,1.3181922689326684,0.3032937194454228,0.3785892273228338
210.04200840168033,6.079455062019176,2.492687691311739,1.4999602100890461,1.4768216904458895,0.25546384064888317,0,1.3236766377569718,0.10711315537543736,0.3240621759336121,1.0351225618575297
212.04240848169633,6.991633126919422,2.000546793451811,1.7053419682997168,1.682185511228166,1.4136830925209283,1.165684014038657,1.2541153253617086,1.247576526453919,0.6409486906224208,0.4833055742957454
214.04280856171232,6.864215864179284,2.992823284315334,1.18064619904152,1.5402165404347814,0.7870524396696513,1.026886584339255,1.023457023073182,0.9258124758502857,0.6475706080963408,1.3636809183730008
216.04320864172834,7.503076094389757,2.7605970401508224,1.97761241886576,0.05370272796533393,0.868880730366077,0.689950459278508,0.22728253068965965,1.0247571657670678,0.07275473857280046,0.5339555044293508
218.04360872174433,5.919864238828026,3.190198786576953,1.417707185544191,0.7412951954966438,0.7161102396677075,0.01686991663762738,0.801647440882558,0,0.5448562782000818,0.9266544570898867
220.04400880176036,6.6818960675823815,2.3121143196038836,1.9662895226980288,0.6913038998692851,0.6169913771048736,1.1905345917281542,0.3323338296039666,0.7127258640852411,0,0
222.04440888177635,7.471442407382181,3.2711466532555797,1.5369535145134878,1.5971216951016405,0.9111527439565951,0.8129103929667352,0.4761779406468862,1.3305811090094877,0.10286083388984235,0.4627623146507317
224.04480896179234,7.787673004843703,2.5395908895238604,1.344194583449402,0.9962812006969619,0.21484920615449532,0,0.8749380724692413,0.3448413791139963,0.24892712410227258,0.27025161311109364
226.04520904180836,7.067725883341578,3.0690894081905404,1.5897115915291384,0.9749453408913346,1.5320779915034004,0.25101139831642627,0.8459372764759316,1.602846987524984,0.6234244696375036,1.4325923888120087
228.04560912182436,7.5213352450880695,2.5691957041287616,1.2497080087904018,0.505644457564322,1.684502136549582,0.20899653469771373,0.385378729427697,0.41550662697395935,1.381696339701197,1.4720034301501366
230.04600920184035,7.971139896950224,2.442874393136656,1.9987250415557116,0.5366933239012642,2.1566692985646476,0.34699091941614935,0.5226805547449307,0.08868192940369557,1.230689530777389,0.7763989268848194
232.04640928185637,7.587765724334346,2.8768529650907753,1.42746749466353,1.2861253555715135,0.5311340026099056,1.0080686880989562,0.5802557818578463,1.5386021372514986,0.6100041075472615,0.9450187814051729
234.04680936187236,7.627548883088313,3.2721673558536377,1.436152751150549,1.3799909385387683,1.5302290957998463,1.3101914839658515,0.6695464578630222,0.7420892638076034,0.24695803985215226,0.5456961995050281
236.04720944188836,7.83164691441924,2.9683385065100545,1.6156540405854465,1.1951146833800124,1.1955009955453446,1.2321221894569383,1.0385015668846735,0.4021221114744987,0.42800535219266833,0.9123700196056833
238.04760952190438,7.438349955172756,2.8377825255516558,1.9088013801140074,1.1644511795406505,0.2871584455284626,0.9122368892465149,0,0.7393185657923472,1.1574019721484339,1.1091567450326074
240.04800960192037,8.091118054664008,2.454405775808503,1.8868228305981694,0.91344054462782,1.3978300509072121,1.1365302290122685,0.39574544249447385,1.1637151185719157,0.5259365754040332,0.24831488221593379
242.04840968193636,7.685414453111191,3.8389916011046217,2.798999891317756,1.8364579146512763,1.063329414116486,0,1.1380714301837083,0.9348653683556452,0.7913591609967602,0.024919845793201834
244.04880976195238,8.15144541544601,3.963006551941006,2.0277202917814567,0.5436981877802421,1.9107308147894173,1.6430458956546108,1.2528720114768743,1.0737826905886674,0.5111129560930753,0.7338482813139571
246.04920984196838,7.99661845419407,3.1178229310766183,1.5845262982567976,1.3055591225622698,0.7890549009082454,1.5841526175173573,0.558364152214783,0.48423249159048265,0.5644326486201207,1.0251091506173933
248.0496099219844,7.726898782370966,3.1383723169140807,2.1435528142825913,0.9296111103523945,1.5725205350554015,0.5497138334119043,0.6180842622867674,0.12630852984768626,0.715768144198985,0.12426519614668785
250.0500100020004,7.118639814211723,3.589160535651885,1.7508492875007025,0.7441668412030596,0,1.844102649712306,0.3010865394034745,1.413665475818269,0.024979138003337398,0.6039320577019389
252.05041008201638,8.953951268734393,3.112893890120707,1.9529729931111928,1.0113148788773554,1.04963398917386,0.7757437052198559,0.38851671510958863,0.8521053755203035,0.492526698408955,0.27176422752005674
254.0508101620324,8.01619643258328,2.639716355690022,1.4885857684449553,0.9134735669482732,1.2030181372383284,1.4254624571172068,0.5031892425552544,0.7943709692234305,0.03780138413112444,0.44740090560880114
256.0512102420484,7.761314463946093,3.3853596691551524,2.9404512780652325,1.9282897615775187,0.6507252465138356,0,1.1936093828032346,0,0.6111555599597196,0
258.0516103220644,8.129360824519498,3.333348634131668,2.4632929845614275,1.4006296447513589,0.983066277023064,0.749629859742279,0.36959055168920857,0.7818343310354152,0.15232078166881557,0.24502004813559908
260.0520104020804,7.655416618576786,3.5490030806476702,1.7609971417231118,1.6215709840314174,1.5061008312357462,0.5753968770528004,0.4461422029124802,1.0652096006958618,0.8106185105873627,0.8748000070434043
262.05241048209643,8.244435279691851,3.5760244784177777,1.2772185569342303,1.258933179056583,0.985164514389808,1.009842594727112,0.43661909554690326,0.5535352602819458,1.4430716536063841,0.6907324592104126
264.0528105621124,7.568073772587429,2.8898180166625194,2.6349725535332977,1.8624817493738262,1.2124823282305823,0.8858820044981003,0.6860946786640796,0,0.1224279947094965,0.07315282084528263
266.0532106421284,8.128285135250298,4.098925839123764,1.6651873877888608,0.9813240531589609,2.0583096751111767,0.9889191625035838,0.5924876236540411,2.0907936989508267,1.2785109379144486,0
268.0536107221444,8.21923303962818,2.984933821170043,2.895808324203603,0.4312372110022489,2.153758980924521,0.9372266016084068,0,0.39243992563677205,0.8675254023533843,0.8199477160667561
270.0540108021604,8.089187952212539,3.1892592654595857,1.940531091891368,1.651600603313236,0.9864937980870512,1.074345844593919,1.1164092285496345,0.8623281990748257,1.082818456143991,0.49772076391508924
272.0544108821764,8.816374031464136,2.6029251866016927,2.193290193297457,1.5683491745692428,1.117907954032491,1.2539227381438804,1.2865987170667492,0.8190285545885339,0.6683479121644258,0
274.05481096219245,8.654097025347255,3.501893179250332,2.5248138549775074,1.2694465870348906,1.2107694602073282,0.2341747484012514,0.8301343348670209,0.08844664029766891,0.8659464125078967,0.6944351069874222
276.05521104220844,9.131118817382195,2.75602091313399,2.6720494520899054,1.5209172801718318,1.3336169674378513,1.3359064501368583,0.13814794419289567,0.49999820542353707,1.6280338228961475,0.3635916709746646
278.05561112222443,9.038586740526783,3.106913017631398,1.8110893803881805,2.820455816331445,1.4655810868553036,1.1341565600030592,0.6972831156434575,0.5522710747367703,0.039702170999937,0.2424439263494143
280.0560112022404,8.466163936961113,2.979058147089894,2.0054886815051773,1.8303544278458745,1.8133307711637507,0.5066569582569052,1.4996335767016107,0.2701995717741404,1.0505708411423542,0
282.0564112822564,8.405003935445984,2.628170351120291,2.199744628713206,1.5491321379304497,1.196337026496309,0.9777690288967068,1.0203520562461943,1.0795011132393015,0.9619182549471946,1.0471425577384628
284.05681136227247,8.361578236248747,3.9057651290712996,2.000068377287206,1.5602549779330392,1.3533145591139693,1.5792222292125848,0.7747503699823383,1.0130781775267084,0.6172512123178787,1.778621488367949
286.05721144228846,8.7338511040777,2.034505472382767,1.9968972695840932,0.7531498696453519,1.4800049319121005,1.2915970403046741,1.0606020640093587,0.5566763219103922,0.09944984642853394,0.06130340795783251
288.05761152230446,8.249016287691019,4.379432766255964,1.4802068582539338,2.326039416363068,1.516627313787998,1.5854554660468292,0.4634756145145834,0,0.5336805459249563,1.1806637285086024
290.05801160232045,8.548107200563667,2.3562255367139113,1.6125279651898363,1.1487317862928415,1.1495574886276174,1.5440775026980798,0,1.129330738416454,0.49655707542127725,0.8851792179446522
292.05841168233644,7.778768598754211,3.5332032479422444,1.6357693179813861,2.08123411596629,1.2501842609020977,0.6715213253707913,1.6355963624670236,0.9767658577532737,1.1734768093583103,0.6400907516959372
294.05881176235243,8.508145481496655,2.7146109561510707,1.5676760402064147,2.0455953381606697,1.6770005009576572,1.1309979490339386,1.2263549889401923,0.7694108824294322,1.410721390750558,0
296.0592118423685,8.781784375542548,4.483636082886786,2.4520954240580277,1.9863756988452195,1.6485146325191407,0.6221937912370372,1.1894818852468703,1.005254283221642,0.39689016977892067,0.28760950048331985
298.0596119223845,8.897014140964808,3.7365116968844254,2.0866540747290814,1.3940318474095357,1.7265214518674017,0.42589713983741107,1.4447825898569149,0.36315242535207964,1.0001500993032575,0.5053027096495881
300.06001200240047,8.516729852391155,3.8075518453484536,2.6814845482122127,0.8411549038930963,1.18056020585352,0.5803346477007856,0.6425704045401935,1.1747676450896674,0.13389828073929455,0.53822400987578
302.06041208241646,8.53913141728675,2.9746508339456015,2.425057511000027,2.136129179956241,1.392991399590877,1.0176890160576222,0.6393949800794546,0.2677408067928494,0.4816160227444932,1.1053131454906355
304.06081216243246,8.253886644893985,3.27047053208259,2.8445230245222692,1.7825565828121657,1.565115608254554,1.1889322023510196,0.9020960372062299,1.7665771037752565,0.8135863986049416,0.8036308332474177
306.06121224244845,9.293627115903426,4.027246094720443,2.1497084917386586,1.9430442951875797,1.627270389634228,0.0786016551386407,0.31375433643367423,1.22578228180648,0.34809394053190124,0.0441829032052522
308.0616123224645,8.658475086394997,2.6987186843867694,1.8395933487653409,0.4958409625493232,0.48256743240443467,1.0976294612410513,1.4945730543734022,0,0.5823986470754081,0
310.0620124024805,8.436488904517658,4.115642410754747,2.485490536419886,2.177006979467907,0.9957957221699604,1.3795649952553377,1.5494222442709398,1.5518087094722035,0.8062545567477135,0.9893395189672123
312.0624124824965,9.055229232282032,1.993612813457023,1.9705516648555574,0.6437864287228786,1.441834880708422,1.074172904364765,0.6249090750078232,1.0515110167714359,0.8590997016602868,0.5558994088404111
